transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T002535,C00835,S04492,26-09-2024 03:55,955.64,7108808217
T002536,C04064,S00358,22-04-2024 23:35,1689.53,9417631702
T002537,C01150,S04192,10-02-2024 15:14,720.04,9391533794
T002538,C03083,S04808,05-08-2024 06:46,1392.02,4247891026
T002539,C00315,S01058,18-06-2024 14:32,212.68,5191088930
T002540,C00132,S01930,31-01-2024 21:13,1899.07,5718152659
T002541,C04088,S02540,14-02-2024 08:16,1524.72,9289267545
T002542,C03198,S04600,22-05-2024 11:06,443.54,1175656645
T002543,C01767,S00820,01-05-2025 19:18,1824.86,9760492910
T002544,C04915,S03133,10-09-2024 16:04,203.79,9942641976
T002545,C02320,S02212,13-03-2025 17:32,1359.97,842790621
T002546,C02890,S02080,02-09-2025 01:16,300.64,7016028171
T002547,C00476,S01831,19-11-2024 03:02,591.5,6150833235
T002548,C00943,S01702,30-08-2024 15:05,60.64,2976779449
T002549,C04734,S03197,03-06-2024 04:35,288.55,9641187128
T002550,C02072,S01541,12-02-2025 00:05,536.84,5197250920
T002551,C04899,S01574,03-02-2025 11:10,982.01,5221641925
T002552,C02193,S00099,19-03-2024 04:19,1486.57,2077042328
T002553,C01276,S03397,24-11-2024 16:42,1670.9,8197642327
T002554,C00680,S03373,01-01-2024 06:39,833.58,2368116628
T002555,C01632,S00720,27-07-2025 10:59,158.12,115124137
T002556,C03504,S01950,20-07-2025 15:20,812.34,8974522657
T002557,C01261,S03860,23-11-2024 11:46,1047.1,5687075668
T002558,C02689,S01026,14-01-2024 23:34,1783.56,9767192578
T002559,C01002,S01535,07-08-2025 06:06,1836.48,2007754012
T002560,C02532,S01856,19-01-2025 12:28,1288.79,4433007424
T002561,C02702,S02395,02-03-2024 17:29,1875.35,8446614059
T002562,C01657,S03248,09-04-2024 07:26,672.85,5295974147
T002563,C04182,S03126,23-04-2025 07:52,1826.9,5582959259
T002564,C02485,S02966,08-02-2024 20:11,906.49,4291451994
T002565,C04551,S02450,20-08-2024 15:58,1500.25,9939951770
T002566,C02529,S02612,30-06-2024 17:11,1137.52,448237157
T002567,C01816,S03676,27-02-2024 14:22,1273.1,3829522396
T002568,C01333,S02492,17-09-2024 00:56,944.17,1093299451
T002569,C04582,S00507,08-11-2024 13:56,1262.15,9550595576
T002570,C02719,S03789,14-04-2025 20:30,1738.54,4592236472
T002571,C03695,S04001,28-11-2023 08:04,1439.29,288321187
T002572,C01982,S03352,17-04-2025 11:25,902.88,5057241193
T002573,C01564,S00905,11-10-2025 14:58,1388.01,8156724235
T002574,C03083,S00363,16-06-2024 02:46,167.59,4461419164
T002575,C03032,S01763,28-10-2025 21:15,1005.35,6372195377
T002576,C02022,S04235,08-05-2025 15:49,318.73,5718554531
T002577,C04637,S01482,20-02-2024 21:06,1412.68,970249019
T002578,C04545,S00698,10-08-2024 07:02,827.25,1937312621
T002579,C02796,S03374,08-06-2025 03:36,1658.13,4418179303
T002580,C03569,S01570,20-02-2024 06:17,1973.24,3969061720
T002581,C03121,S03700,26-12-2024 02:48,467.31,2736535171
T002582,C04194,S01846,13-10-2025 07:03,1664.6,2019101133
T002583,C01723,S01087,22-02-2025 03:57,1297.4,6488800385
T002584,C00433,S00496,31-12-2024 10:11,153.43,122110908
T002585,C03288,S00494,01-10-2025 02:44,844.21,9731510969
T002586,C04092,S01167,25-10-2025 23:07,1284.41,5184793963
T002587,C02042,S00590,19-02-2025 22:59,507.42,804934212
T002588,C01694,S02300,14-10-2025 19:10,649.75,641034621
T002589,C04915,S03648,20-06-2024 04:25,184.19,7309674821
T002590,C03701,S01257,06-03-2024 23:01,1831.81,4767365544
T002591,C00547,S03247,27-06-2025 16:13,741.87,1982299370
T002592,C01594,S00990,15-12-2023 13:51,1839.13,7058266824
T002593,C03249,S00444,04-01-2024 14:21,1793.72,8626565820
T002594,C00075,S01696,12-05-2024 16:00,1909.53,2232029899
T002595,C04908,S02025,30-05-2024 18:17,334.75,4021380783
T002596,C01765,S03705,21-06-2024 06:18,1513.44,6550839981
T002597,C03167,S04613,12-09-2024 11:03,924.34,8888167940
T002598,C02747,S04985,28-03-2024 20:14,1872.03,5026746697
T002599,C00558,S02287,30-11-2024 16:46,1648.34,7933235440
T002600,C03525,S02723,31-08-2025 20:47,1581.11,5692016649
T002601,C01420,S02850,23-05-2024 06:36,447.1,9710468892
T002602,C00567,S02189,30-03-2024 12:59,185.93,611423978
T002603,C01706,S02252,01-10-2024 02:17,201.53,3532018450
T002604,C00637,S03457,10-12-2024 04:38,673.7,8081356805
T002605,C03392,S04761,02-12-2024 19:37,1259,2634309236
T002606,C00190,S00881,13-09-2025 07:02,1158.44,3124565505
T002607,C03625,S00840,29-05-2024 21:47,1516.73,5342803771
T002608,C04500,S00277,09-11-2024 19:20,587.64,4116865448
T002609,C00835,S02992,15-06-2025 21:28,553.57,9809544973
T002610,C01004,S00656,15-07-2025 09:26,1510.35,9904118073
T002611,C02821,S01295,04-04-2024 05:07,1085.71,9777036549
T002612,C03776,S00934,13-05-2025 22:15,1136.5,4067407090
T002613,C04561,S03172,03-05-2024 09:41,258.9,2870363961
T002614,C03606,S00745,14-11-2025 04:47,1982.71,7311056229
T002615,C03510,S04109,19-11-2024 16:21,1604.95,6942206383
T002616,C03825,S00263,12-03-2025 12:42,1302.43,1637580332
T002617,C02567,S02133,23-12-2023 06:47,1393.2,7273694463
T002618,C01070,S03007,20-05-2024 04:01,55,7542811366
T002619,C00601,S03921,26-07-2025 02:23,718.3,5431881405
T002620,C01567,S04018,21-07-2024 23:49,451.77,5193902880
T002621,C04856,S02745,16-12-2023 03:56,564.32,9312341509
T002622,C01090,S00067,13-11-2024 10:07,1400.26,9735280457
T002623,C02463,S03271,02-09-2025 09:24,496.01,5982434149
T002624,C00586,S03010,12-06-2025 01:35,585.69,9333693698
T002625,C04009,S00979,01-10-2025 23:44,1323.81,7517262008
T002626,C03979,S03219,16-01-2025 12:28,1918.92,6335861784
T002627,C01828,S01629,11-04-2024 20:47,1777.49,462605694
T002628,C00798,S02168,13-11-2025 12:33,1314.29,5617799430
T002629,C02554,S01165,21-03-2024 00:03,869.22,2888534337
T002630,C01928,S00118,16-03-2025 06:51,1924.34,8761199798
T002631,C01626,S01360,15-03-2024 21:42,789.24,5996847146
T002632,C00275,S00019,16-11-2025 05:08,1817.48,507532612
T002633,C02051,S01950,11-08-2024 13:00,1001.97,9092948320
T002634,C04804,S01648,29-06-2025 02:51,1171.07,983661048
T002635,C01268,S04873,25-05-2024 23:26,1005.21,1663279812
T002636,C00883,S01812,02-11-2025 02:21,1557.89,7135624732
T002637,C01140,S00590,24-06-2024 18:38,299.3,8530643604
T002638,C04608,S01993,22-03-2024 02:55,1612.29,7018597129
T002639,C00851,S02812,03-08-2024 15:17,955.76,4013380448
T002640,C02398,S04683,26-02-2025 23:52,442.14,8635345298
T002641,C00903,S03310,28-06-2025 18:46,1631.89,9740940203
T002642,C01646,S01846,13-05-2025 12:41,1755.78,8743148845
T002643,C02596,S00643,22-10-2025 14:25,1010.37,7620458230
T002644,C03517,S03698,16-04-2024 13:34,1532.72,794017007
T002645,C01171,S00644,21-02-2025 06:15,1438.32,5068474623
T002646,C03671,S03231,11-06-2024 17:14,586.15,9452575103
T002647,C00122,S01396,19-02-2025 02:32,1224.58,8979809882
T002648,C02296,S03239,03-01-2025 01:58,1088.92,7899212475
T002649,C00054,S03330,20-06-2024 12:17,1928.6,2798967198
T002650,C00809,S04143,25-09-2024 16:18,1327.53,2969712018
T002651,C02372,S02839,26-07-2025 04:35,841.25,3991411855
T002652,C01986,S04863,25-09-2024 09:18,808.82,7576123467
T002653,C01566,S03757,08-01-2024 11:15,355.4,5495971829
T002654,C02645,S03649,21-05-2024 09:58,1433.67,3949841661
T002655,C02319,S04268,24-08-2025 22:10,1827.01,7240740745
T002656,C04562,S01086,21-09-2024 12:07,925.78,790251067
T002657,C04461,S03708,12-08-2025 05:24,792.74,2434764038
T002658,C01628,S03339,24-11-2024 17:54,1441.6,3817212033
T002659,C04822,S04532,14-07-2025 22:23,957.26,3094695079
T002660,C03799,S00189,13-09-2024 19:38,1023.57,4692017965
T002661,C00311,S01599,25-02-2025 15:12,186.6,5919115808
T002662,C04713,S04185,25-07-2025 03:00,496.89,2083354464
T002663,C03950,S02823,24-05-2024 15:09,1640.42,1840372871
T002664,C00992,S04450,30-07-2024 05:37,1788.79,2122969224
T002665,C02823,S03159,02-06-2025 03:49,490.94,9107138757
T002666,C04536,S01790,05-08-2025 00:37,1504.71,7632497003
T002667,C02426,S02186,23-10-2025 15:12,1026.55,4537940315
T002668,C03586,S01458,02-03-2024 00:17,1764.51,6002734065
T002669,C03625,S03850,01-01-2024 04:32,1680.62,622706690
T002670,C04477,S02314,29-03-2024 05:57,1798.71,5657146739
T002671,C02712,S01790,02-08-2025 23:17,143.01,6305036150
T002672,C04965,S01206,14-02-2025 07:43,1431.19,7496902699
T002673,C04864,S03609,19-03-2024 04:48,930.28,2426168916
T002674,C04797,S02643,19-04-2024 15:32,984.06,1868095320
T002675,C03092,S04951,05-11-2024 22:02,1645.19,1778861089
T002676,C02400,S02805,12-11-2025 20:27,1379.02,392465441
T002677,C01622,S04719,28-05-2025 01:51,674.95,998614167
T002678,C04403,S01397,18-04-2024 20:10,275.4,3467913921
T002679,C01435,S02561,09-03-2025 00:30,1360.11,5935824780
T002680,C01117,S00652,13-09-2025 06:55,898.53,3458416994
T002681,C01616,S01568,11-08-2024 11:42,852.23,4677897587
T002682,C02299,S00755,20-08-2025 04:06,1376.89,6166348526
T002683,C02998,S03632,13-12-2024 16:31,1030.73,5320930700
T002684,C02764,S01870,19-11-2024 18:30,825.84,5219102196
T002685,C04083,S03277,25-02-2025 09:19,1802,2343771573
T002686,C04858,S00956,28-06-2024 09:06,1098.86,8127721990
T002687,C02091,S04757,06-01-2024 08:44,401.81,3252507606
T002688,C00471,S02649,15-10-2024 10:38,1457.1,6896624000
T002689,C02198,S04430,08-02-2025 20:59,1424.25,2017386825
T002690,C02114,S01019,09-06-2025 21:01,1762.3,3474476447
T002691,C04937,S03533,08-04-2025 07:00,838.5,3188580140
T002692,C04679,S03230,08-12-2024 15:14,1395.62,9125091144
T002693,C00836,S02795,13-07-2024 08:21,1338.31,7283485079
T002694,C00078,S03815,11-08-2024 08:57,922.93,3762223846
T002695,C03186,S04073,15-04-2024 09:47,51.79,4927091740
T002696,C02923,S01815,24-08-2025 05:39,703.65,663210169
T002697,C03363,S04683,28-06-2025 14:34,1173.87,4110786774
T002698,C02729,S01811,29-09-2024 01:12,1908.5,8857945973
T002699,C02571,S03573,06-12-2023 10:11,492.75,2121222047
T002700,C00194,S02852,18-07-2024 15:06,1610.96,7103610966
T002701,C01688,S03153,06-03-2025 04:55,1773.01,7782382150
T002702,C00033,S04028,29-01-2025 07:54,1636.07,1341765739
T002703,C03701,S00793,08-09-2024 23:32,328.08,6600308983
T002704,C03798,S00653,02-08-2024 05:42,70.19,7406892266
T002705,C02088,S03031,16-06-2024 03:16,183.59,1351310536
T002706,C02840,S02561,30-12-2023 14:12,297.57,9955298613
T002707,C04021,S01199,16-10-2025 08:17,186.49,7005958200
T002708,C01808,S01695,19-10-2025 04:55,385.56,8663199894
T002709,C01339,S02048,09-04-2024 00:20,1981.18,9343898563
T002710,C03025,S04044,11-10-2025 06:51,119.29,9114321531
T002711,C04075,S00039,08-12-2023 18:38,110.34,2244348380
T002712,C04412,S00595,13-05-2025 01:27,1283.66,7869779915
T002713,C04185,S04281,19-02-2025 11:15,998.98,2135882014
T002714,C02303,S04376,15-04-2025 22:00,1414.47,4946676778
T002715,C02628,S00744,16-01-2024 15:41,324.71,1571003899
T002716,C03013,S01435,18-07-2024 15:56,1383.8,150774240
T002717,C03137,S03762,23-08-2025 05:34,117.1,2656177840
T002718,C02444,S03410,25-06-2025 13:17,102.31,8612579718
T002719,C02718,S00788,12-12-2024 15:29,1522.55,8176320464
T002720,C01242,S01990,22-03-2024 05:17,69.34,1338977685
T002721,C04163,S04554,26-05-2025 17:43,584.21,894418623
T002722,C04735,S00108,29-06-2025 03:54,1451.77,4898999060
T002723,C03974,S03178,03-03-2024 08:39,565.56,9538428897
T002724,C03813,S03137,16-02-2024 18:35,1964.13,9203098201
T002725,C03147,S00152,23-05-2025 03:00,1218.28,3397416196
T002726,C02407,S03134,09-04-2025 04:24,1279.51,8076575847
T002727,C00728,S04195,08-06-2024 08:31,1364.75,249968230
T002728,C03425,S02496,14-02-2024 19:47,239.51,6428079860
T002729,C03641,S02077,02-07-2024 05:40,1475.59,5719445911
T002730,C04689,S00051,25-02-2024 19:15,1858.13,1561860926
T002731,C01578,S02251,04-10-2025 06:07,1456.53,6590839688
T002732,C03557,S02430,26-03-2024 15:22,417.06,4820008069
T002733,C04484,S03627,31-12-2024 13:46,1185.73,7653575609
T002734,C03508,S02852,12-11-2025 00:02,857.78,3753293562
T002735,C03734,S04856,27-05-2024 13:23,1924.02,3682722070
T002736,C04967,S00667,02-02-2024 13:23,629.17,3233990649
T002737,C04863,S03996,14-11-2025 06:18,1552.03,1179951302
T002738,C03912,S01229,27-08-2024 01:50,475.48,5667079007
T002739,C02226,S04742,23-03-2024 14:44,1178.8,3714654082
T002740,C00304,S01096,17-10-2025 07:48,485.44,4956305702
T002741,C01665,S02554,28-03-2024 07:53,1125.54,8155395382
T002742,C02006,S04604,08-06-2025 16:49,1794.64,3477367169
T002743,C02388,S02503,23-12-2024 14:26,1081.36,6695115782
T002744,C01107,S00924,24-10-2024 03:06,289.03,9717276199
T002745,C02951,S01844,28-03-2024 05:54,1867.29,7186896804
T002746,C04919,S03731,29-12-2024 05:47,652.23,5582100180
T002747,C00442,S02730,07-12-2023 10:58,911.41,8946982580
T002748,C02516,S01541,23-03-2024 11:30,360.76,6844385326
T002749,C04153,S02518,21-06-2025 18:38,576.72,4300470783
T002750,C02826,S03331,06-09-2024 14:14,1633.72,8220255337
T002751,C03652,S03407,28-01-2024 14:48,1791.32,2973133650
T002752,C00362,S00266,15-07-2025 23:03,1701.76,3451047685
T002753,C04424,S03638,09-08-2024 03:38,759.42,3367265694
T002754,C03814,S00862,10-02-2024 23:35,963.92,5476756506
T002755,C04789,S03697,11-12-2023 17:27,1916.63,958465024
T002756,C04170,S02374,01-06-2025 01:17,81.36,3794979690
T002757,C02898,S01757,26-12-2023 05:19,1123.8,4060403105
T002758,C00501,S03878,11-01-2025 09:45,89.85,4417515962
T002759,C04268,S02283,09-02-2025 00:57,1919.08,6752369616
T002760,C01719,S04983,25-10-2025 07:07,1212.14,1132485284
T002761,C02262,S04382,27-05-2025 13:50,339.54,4728817118
T002762,C02254,S04268,09-10-2025 20:45,1439.64,3263417176
T002763,C04980,S04955,15-04-2025 18:53,874.94,6242989167
T002764,C02113,S00824,17-06-2025 15:57,1136.59,2955880132
T002765,C00229,S03669,21-10-2025 11:58,722.09,1696432081
T002766,C01984,S04791,03-01-2024 23:59,91.58,1773257341
T002767,C02812,S04370,06-05-2025 03:05,1132.61,7591160769
T002768,C04634,S04956,07-06-2025 21:38,1750.58,4942976204
T002769,C04755,S01425,06-07-2024 13:47,1414.25,4896852583
T002770,C00773,S02028,01-05-2024 16:46,698.64,5847385966
T002771,C00482,S00443,11-12-2023 23:00,243.18,1428225083
T002772,C03437,S02647,03-03-2024 23:42,1196.33,6069228201
T002773,C03809,S03832,04-10-2025 01:02,1320.59,9588872775
T002774,C03686,S04132,20-03-2025 04:59,577.24,1281311199
T002775,C02604,S04334,04-09-2025 11:08,1368.18,5984556007
T002776,C03338,S00528,16-01-2024 17:40,1489.02,5990719861
T002777,C04109,S00331,01-04-2025 20:56,1994.67,3765391067
T002778,C04632,S03015,19-12-2023 23:44,1914.55,8841107603
T002779,C00868,S03795,24-11-2024 15:02,377.9,3982068000
T002780,C04432,S01042,11-11-2025 16:14,1337.16,7703198754
T002781,C03465,S00048,21-08-2025 05:50,1283.28,4857107122
T002782,C04106,S02662,26-06-2024 09:35,603.58,8540066538
T002783,C03475,S03333,27-01-2025 06:09,1856.02,4475918296
T002784,C03838,S03054,27-12-2023 04:39,1285.22,5092797171
T002785,C03290,S00645,14-04-2025 00:00,948.61,1289426704
T002786,C03898,S02060,28-09-2025 21:20,1250.39,2666857347
T002787,C03103,S00855,21-08-2024 23:25,1197.92,3595320524
T002788,C01208,S04288,02-04-2024 23:16,1514.87,475688569
T002789,C02267,S03663,22-05-2024 15:18,583.75,2804146418
T002790,C01397,S02738,01-03-2025 11:53,1893.53,5407121013
T002791,C01835,S04598,16-07-2025 21:06,251.58,7398720011
T002792,C01450,S00235,18-11-2024 11:00,1694.65,4249555513
T002793,C02257,S00907,20-07-2025 01:19,1423.7,4279879527
T002794,C02463,S00697,21-08-2025 11:32,466.99,9112285666
T002795,C02052,S03584,05-07-2025 01:19,483.28,6110822691
T002796,C00208,S02453,12-02-2024 15:42,1153.22,5659980248
T002797,C02994,S04796,24-10-2024 11:06,569.59,4391163633
T002798,C03929,S02093,22-09-2024 20:27,1190.79,4440168342
T002799,C00858,S03649,10-04-2024 11:41,1190.59,8161808917
T002800,C01759,S01042,30-10-2025 00:08,864.48,6642987883
T002801,C03804,S03068,07-05-2024 08:44,296.09,5873811425
T002802,C01537,S01124,25-01-2024 18:10,73.09,6661146687
T002803,C02756,S04426,22-03-2025 16:31,776.56,9297304362
T002804,C04442,S04231,12-10-2024 05:41,162.73,1170840454
T002805,C00035,S04159,12-11-2024 13:20,1907.02,5267275685
T002806,C02068,S00233,14-02-2024 12:00,448,8086719521
T002807,C02726,S00678,02-11-2024 16:01,1545.28,356628934
T002808,C03132,S01438,12-06-2025 02:22,1304,947978404
T002809,C01735,S02872,28-11-2023 18:24,818.33,1206094175
T002810,C02249,S04414,22-07-2024 21:57,1361.14,1170514354
T002811,C04563,S00821,24-11-2024 12:03,336.4,669539942
T002812,C01362,S04741,14-09-2024 18:47,1543.02,7347541686
T002813,C02697,S03195,25-12-2023 20:50,1454.78,9098447123
T002814,C00054,S04045,11-09-2025 04:40,1539.58,4618170662
T002815,C01472,S03758,29-09-2025 17:07,1577.74,6512717897
T002816,C04755,S04305,29-10-2025 01:18,1348.39,5104492963
T002817,C00737,S03239,15-06-2024 17:44,828.89,8269550790
T002818,C02820,S00213,06-03-2025 15:34,1620.12,7766301381
T002819,C02945,S01156,23-09-2024 04:06,179.88,5311195673
T002820,C04498,S02397,21-06-2025 09:24,508.47,6120231568
T002821,C01345,S00685,09-07-2024 15:13,1197.37,9939986950
T002822,C00615,S00595,11-02-2025 18:53,1775.87,1509727517
T002823,C03746,S03064,03-03-2025 08:41,1309.61,7905635734
T002824,C02403,S04017,16-05-2025 16:20,888.82,3108725241
T002825,C00417,S02597,21-12-2024 20:23,828.45,6573539581
T002826,C00971,S04824,18-12-2023 22:29,1313.29,3583266759
T002827,C01630,S02647,16-05-2025 17:13,554.39,9389840150
T002828,C01768,S03817,25-11-2024 09:57,908.34,9665656456
T002829,C03964,S04420,05-06-2025 13:51,1087.06,9724657118
T002830,C00702,S01829,07-08-2024 02:20,1267.31,9075445281
T002831,C01285,S02531,15-11-2025 06:22,1765.23,9183089864
T002832,C02906,S03551,11-04-2024 02:38,1385.79,1781290652
T002833,C01428,S04758,21-02-2024 12:32,860.83,7701970231
T002834,C04210,S02423,15-02-2025 17:10,1047.66,9018845297
T002835,C02626,S00765,22-08-2024 16:58,201.84,8373738425
T002836,C03640,S04745,03-04-2024 23:25,321.77,379043338
T002837,C01896,S04400,07-03-2025 06:48,303.34,8704128307
T002838,C04060,S03309,27-10-2024 13:34,1279.78,1189835887
T002839,C04140,S04541,19-11-2024 02:22,1510.98,1855056054
T002840,C01621,S00615,19-02-2025 03:06,1246.11,8775575551
T002841,C02140,S03555,19-05-2025 02:24,461.37,5559685797
T002842,C02569,S01687,27-11-2024 19:40,143.25,3426157257
T002843,C02297,S03568,13-10-2025 06:12,636.25,7727369075
T002844,C02558,S00343,17-08-2024 07:21,94.42,8414245802
T002845,C02579,S04971,26-05-2024 05:52,1864.8,690864305
T002846,C04703,S02928,17-04-2024 17:23,1526.04,9173526766
T002847,C01831,S03849,01-09-2025 23:52,1669.34,7505342800
T002848,C03918,S03508,26-09-2024 14:14,821.42,2031196236
T002849,C01058,S03137,11-05-2025 08:49,623.71,8629899014
T002850,C04031,S00850,25-12-2023 17:21,317.95,6228596597
T002851,C03368,S02540,28-04-2024 04:37,1155.84,9315998868
T002852,C02861,S03107,31-12-2023 09:15,347.81,6877247078
T002853,C02240,S02996,21-03-2025 00:44,1549.23,2021813223
T002854,C01741,S04019,14-02-2024 04:27,139.36,6470595264
T002855,C03835,S00673,13-03-2025 01:33,810.2,22362777
T002856,C04252,S01751,30-12-2023 20:52,1810.4,8233357883
T002857,C01816,S00423,18-05-2025 17:19,439.83,4189179870
T002858,C01448,S02338,16-02-2024 04:13,922.95,1908101953
T002859,C00130,S01616,18-03-2025 19:45,1919.27,7366742482
T002860,C03236,S01052,14-10-2025 15:25,1565.3,3904427940
T002861,C03928,S01090,17-08-2024 16:50,335.92,491522842
T002862,C03201,S00273,16-06-2024 20:11,913.15,6866195738
T002863,C04714,S03791,11-01-2025 13:23,1262.53,4037101173
T002864,C01825,S04984,30-08-2025 15:50,1102.86,3884171260
T002865,C00201,S02214,20-04-2024 08:32,627.86,9852876776
T002866,C03020,S02280,16-02-2025 05:03,1985.99,1780092080
T002867,C03075,S02066,09-12-2024 15:13,1415.9,267968732
T002868,C00002,S04868,18-08-2024 12:16,496.27,3547056126
T002869,C01303,S03589,29-04-2024 00:13,571.64,3917695907
T002870,C04583,S04978,19-02-2024 02:39,1092.62,9015681482
T002871,C00537,S01490,03-04-2024 13:51,699.83,2995220892
T002872,C03883,S00425,30-11-2024 02:44,1831.52,4329069994
T002873,C01213,S04128,05-12-2024 11:08,996.03,7896459973
T002874,C00370,S02109,08-04-2025 00:34,715.1,4060963592
T002875,C03291,S03982,18-01-2024 03:18,778.65,1617457105
T002876,C02918,S01797,27-05-2024 02:15,62.06,1263935784
T002877,C01807,S02078,20-09-2025 03:15,72.23,2804786027
T002878,C00187,S02154,23-01-2024 02:39,313.4,8971082338
T002879,C00659,S01292,06-08-2025 03:28,282.5,1218692557
T002880,C04713,S04509,10-12-2023 15:34,1088.03,2467131145
T002881,C04005,S02547,18-06-2024 07:56,1157.46,9303428445
T002882,C00657,S01127,08-07-2025 00:24,1815.97,9040451791
T002883,C02565,S03155,29-03-2024 11:19,671.64,6349817472
T002884,C00906,S03386,30-06-2025 06:32,1912.93,9052025357
T002885,C03744,S01787,16-09-2024 09:46,890.24,2926081274
T002886,C01903,S02716,16-03-2024 03:23,263.95,2239759778
T002887,C01357,S04383,26-03-2024 11:09,266.87,6514737918
T002888,C03923,S03230,11-10-2024 07:40,695.15,7337827904
T002889,C01878,S04266,07-01-2024 23:01,118.59,8228752312
T002890,C03008,S00801,24-01-2024 09:13,784.36,139823572
T002891,C03268,S03284,07-06-2024 05:00,421.5,5125852453
T002892,C04277,S04752,10-07-2025 08:21,669.46,2844117164
T002893,C03307,S03526,23-06-2024 12:26,707.3,8298087074
T002894,C01652,S03983,24-10-2025 09:17,693.29,6475565585
T002895,C01894,S02123,07-02-2024 05:53,845.53,2810891729
T002896,C04639,S01911,01-01-2025 09:31,1014.95,1948781556
T002897,C03363,S00262,03-06-2025 13:47,1552.05,558161388
T002898,C02520,S00215,18-06-2024 19:43,863.69,7448572618
T002899,C01855,S02372,21-05-2025 19:14,751.8,4314566855
T002900,C03615,S01658,26-02-2024 19:51,886.32,1157954719
T002901,C02066,S02466,24-09-2024 11:01,724.54,5753068580
T002902,C03385,S02443,04-11-2025 17:10,710.66,6329061402
T002903,C04717,S00965,27-10-2024 16:23,454.17,1821627684
T002904,C02975,S04626,24-04-2025 18:16,1732.89,6855233526
T002905,C04024,S00759,18-09-2025 05:15,910.55,4620119353
T002906,C01962,S02562,09-06-2025 03:29,770.63,3830686711
T002907,C01428,S02605,16-05-2025 04:50,1357.01,8126500979
T002908,C01273,S03308,28-12-2024 07:49,1730.26,9867449942
T002909,C01539,S02255,19-02-2025 08:40,1641.51,3290996086
T002910,C04987,S00876,12-01-2024 05:42,1899.38,1818645366
T002911,C03469,S03971,19-01-2025 09:34,1024.46,2504553548
T002912,C02967,S03427,31-10-2025 14:04,406.12,3103899387
T002913,C04931,S03317,16-11-2024 04:47,931.52,2485365662
T002914,C00734,S02900,11-04-2024 02:32,1587.41,4099941347
T002915,C03946,S02517,13-01-2024 01:53,849.23,2556517321
T002916,C03725,S04984,30-08-2024 15:41,777.19,175714099
T002917,C02049,S01563,14-11-2025 14:18,568.08,9365054578
T002918,C01427,S03529,05-07-2024 10:30,744.39,8537267092
T002919,C02883,S03252,29-04-2025 05:07,351.55,922411408
T002920,C02572,S00094,26-09-2025 04:19,237.63,2629198073
T002921,C00507,S03035,17-05-2024 05:04,748.69,5845128031
T002922,C02029,S04619,17-11-2025 02:20,628.68,1382206734
T002923,C01702,S02917,04-05-2025 18:12,259.51,9315104441
T002924,C00043,S03049,13-09-2024 15:42,1647.39,501632940
T002925,C02516,S00991,06-02-2024 03:00,248.22,6624512563
T002926,C01923,S02154,12-08-2025 19:56,1558.11,7503233419
T002927,C03456,S04926,13-05-2024 01:47,108.01,2528551784
T002928,C02716,S02985,30-11-2024 00:31,1903.79,528060741
T002929,C04877,S00041,16-02-2024 21:21,728.42,85506721
T002930,C02848,S01120,09-06-2024 07:36,1813.43,6455907493
T002931,C00891,S01155,13-04-2024 07:15,66.68,2133768187
T002932,C04672,S03754,08-06-2024 05:21,131.5,1560065473
T002933,C04897,S02311,08-01-2024 05:50,333.6,2657176468
T002934,C02289,S02806,26-03-2024 07:15,1653.83,6779910147
T002935,C02556,S01658,26-09-2024 08:05,306.65,5214511395
T002936,C03917,S03245,03-12-2023 07:37,498.38,2713877601
T002937,C03587,S04093,03-01-2024 23:50,92.16,4395632516
T002938,C01643,S03400,25-08-2024 03:16,507.51,4438302135
T002939,C00789,S03659,30-11-2023 10:07,862.8,2526207447
T002940,C02800,S02323,12-12-2023 19:15,1761.42,1053726979
T002941,C02644,S04512,14-03-2025 00:54,1671.22,2621209579
T002942,C01197,S02678,03-01-2025 22:35,826.24,3550722698
T002943,C00156,S03516,28-08-2024 06:40,602.76,6031059711
T002944,C01749,S02221,15-07-2024 14:32,1750.2,2302157142
T002945,C03621,S03666,20-05-2024 09:04,1749.89,1120950105
T002946,C04182,S01280,06-04-2025 07:04,1933.19,9732104203
T002947,C03519,S03263,26-11-2024 13:12,419.74,4195987244
T002948,C03925,S03403,23-03-2024 22:58,1434.61,1733042718
T002949,C00860,S04141,14-03-2025 09:24,1957.87,2607132912
T002950,C04765,S00256,01-01-2025 13:24,371.56,4659593070
T002951,C04033,S02004,19-12-2023 07:10,241.35,5849164952
T002952,C04306,S00366,27-08-2024 03:04,953.37,7185149371
T002953,C01596,S02964,30-12-2023 01:33,158.59,9880154645
T002954,C00503,S04449,25-03-2025 19:32,713.87,6497250464
T002955,C03452,S03704,21-03-2025 05:22,503.3,317173353
T002956,C03349,S03243,25-09-2024 03:30,550.46,3000637277
T002957,C00473,S03475,11-07-2024 18:36,225.02,6422596184
T002958,C00378,S00108,21-01-2025 09:22,1193.77,9927152072
T002959,C04264,S04072,26-09-2025 22:40,1197.39,8937071629
T002960,C00789,S00845,17-09-2025 01:25,357.95,698630506
T002961,C03091,S03352,05-08-2024 19:43,1606.29,1439353733
T002962,C03154,S04398,26-04-2025 09:53,895.76,5889996251
T002963,C03573,S04758,25-11-2023 04:24,1042.06,7949475020
T002964,C03355,S03167,30-10-2025 22:37,415.16,4428202710
T002965,C02162,S01357,01-03-2025 18:29,1140.77,670264432
